,id,first_name,web_name,team,team_code,now_cost,photo,total_points,value_season,minutes,ict_index_rank,element_type,bps,influence,creativity,threat,goals_scored,expected_goals,assists,expected_assists,form,selected_by_percent,selected_rank,chance_of_playing_next_round,chance_of_playing_this_round,expected_goals_per_90,expected_assists_per_90,influence_rank,creativity_rank,threat_rank,position,team_name,average_points,average_minutes,avg_points_per_min,goals_scored_last_season,goals_conceded_last_season,assists_last_season,minutes_last_season,clean_sheets_last_season,total_points_last_season,ict_index_last_season,influence_last_season,threat_last_season,creativity_last_season,red_cards_last_season,yellow_cards_last_season,starts_last_season,saves_last_season,penalties_saved_last_season,penalties_missed_last_season,average_win_perc_first_10
411,682,Joseph,Johnson,12,102,40,611011.jpg,0,0.0,0,450,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,671,100.0,,0.0,0.0,440,428,389,Defender,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,341,Manuel,Akanji,13,43,51,211975.jpg,13,2.5,180,185,2,51,38.4,17.3,1.0,0,0.03,0,0.03,4.3,11.8,33,100.0,,0.02,0.02,135,155,275,Defender,Man City,0,0,0,0,23,1,2284,7,82,71.4,385.6,180.0,146.5,7,2,24,0,0,0,0.7019377980825209
413,342,Nathan,Aké,13,43,51,126184.jpg,9,1.8,168,262,2,47,14.2,1.9,10.0,0,0.42,0,0.02,3.0,6.6,55,100.0,100.0,0.22,0.01,234,256,181,Defender,Man City,58.333333333333336,1195.6666666666667,0.048787287426819065,1,15,0,1871,9,92,73.3,405.2,150.0,175.9,9,2,22,0,0,0,0.7019377980825209
414,343,Julián,J.Alvarez,13,43,66,461358.jpg,14,2.1,270,22,4,65,69.0,112.3,49.0,1,1.29,1,0.57,4.7,9.4,40,100.0,,0.43,0.19,41,12,61,Attacker,Man City,0,0,0,9,16,3,1448,5,103,129.0,434.2,569.0,286.5,5,0,13,0,0,0,0.7019377980825209
415,344,Bernardo,Bernardo,13,43,64,165809.jpg,5,0.8,180,308,3,28,2.2,8.6,0.0,0,0.00,0,0.79,1.7,2.1,128,75.0,75.0,0.0,0.4,323,211,677,Midfielder,Man City,118.33333333333333,2371.6666666666665,0.04989458889669712,4,24,6,2196,7,106,143.1,492.0,424.0,515.0,7,5,24,0,0,0,0.7019377980825209
416,345,Oscar,Bobb,13,43,44,477555.jpg,0,0.0,0,493,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,552,100.0,,0.0,0.0,483,472,437,Midfielder,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7019377980825209
417,346,João,Cancelo,13,43,58,121145.jpg,0,0.0,0,671,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,2.3,122,100.0,,0.0,0.0,670,671,669,Defender,Man City,137.33333333333334,2266.0,0.06060606060606061,2,16,2,1273,6,73,81.2,277.0,276.0,266.4,6,3,16,0,0,0,0.7019377980825209
418,347,Scott,Carson,13,43,40,17601.jpg,0,0.0,0,346,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,458,100.0,,0.0,0.0,336,322,279,Goalkeeper,Man City,2.3333333333333335,30.0,0.07777777777777778,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7019377980825209
419,348,Shea,Charles,13,43,45,463210.jpg,0,0.0,0,554,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,684,0.0,0.0,0.0,0.0,545,546,524,Midfielder,Man City,0,0,0,0,1,0,27,0,1,1.5,13.8,0.0,0.9,0,0,0,0,0,0,0.7019377980825209
420,349,Kevin,De Bruyne,13,43,103,61366.jpg,1,0.1,22,278,3,4,2.4,18.8,1.0,0,0.02,0,0.16,0.3,2.5,115,0.0,0.0,0.08,0.65,317,153,277,Midfielder,Man City,173.33333333333334,2201.3333333333335,0.07874015748031496,7,23,18,2413,10,183,297.6,897.8,598.0,1476.7,10,1,28,0,0,0,0.7019377980825209
421,350,Rúben,Rúben,13,43,55,171314.jpg,9,1.6,180,304,2,42,10.6,1.9,0.0,0,0.03,0,0.11,3.0,7.5,48,100.0,,0.02,0.06,259,257,661,Defender,Man City,121.0,2413.6666666666665,0.05013119734843254,0,16,0,1997,9,80,62.5,416.8,124.0,83.7,9,3,22,0,0,0,0.7019377980825209
422,351,Tommy,Doyle,13,43,44,220394.jpg,0,0.0,0,477,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,583,100.0,,0.0,0.0,467,456,419,Midfielder,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7019377980825209
423,352,Ederson,Ederson M.,13,43,55,121160.jpg,14,2.5,270,227,1,59,31.2,10.0,0.0,0,0.00,0,0.02,4.7,19.5,20,100.0,,0.0,0.01,163,207,658,Goalkeeper,Man City,145.33333333333334,3240.0,0.044855967078189306,0,32,1,3150,11,121,52.1,508.4,0.0,13.1,11,3,35,46,0,0,0.7019377980825209
424,353,Phil,Foden,13,43,76,209244.jpg,16,2.1,184,21,3,57,46.4,124.4,60.0,0,0.62,2,0.82,5.3,14.1,27,100.0,,0.3,0.4,95,10,48,Midfielder,Man City,138.0,1854.6666666666667,0.07440690150970525,11,16,7,1832,5,142,210.9,684.8,717.0,707.4,5,1,22,0,0,0,0.7019377980825209
425,354,Jack,Grealish,13,43,74,114283.jpg,8,1.1,180,228,3,40,12.6,9.5,19.0,0,0.38,1,0.51,2.7,4.1,86,100.0,,0.19,0.26,243,208,129,Midfielder,Man City,114.0,2048.0,0.0556640625,5,16,10,2051,10,121,191.7,515.8,683.0,721.3,10,4,23,0,0,0,0.7019377980825209
426,355,Erling,Haaland,13,43,140,223094.jpg,19,1.4,259,31,4,71,70.8,35.5,96.0,3,2.96,0,0.08,6.3,91.3,1,100.0,,1.03,0.03,38,91,21,Attacker,Man City,0,0,0,36,26,9,2767,13,272,358.1,1390.0,1825.0,371.0,13,5,33,0,0,0,0.7019377980825209
427,356,Mateo,Kovačić,13,43,50,91651.jpg,8,1.6,242,211,3,52,16.0,28.3,4.0,0,0.15,0,0.49,2.7,1.0,167,100.0,,0.06,0.18,222,109,229,Midfielder,Man City,61.0,1686.6666666666667,0.03616600790513834,1,25,2,1699,4,53,77.9,295.8,114.0,365.8,4,8,17,0,0,0,0.7019377980825209
428,357,Aymeric,Laporte,13,43,49,146941.jpg,1,0.2,11,257,2,4,11.4,0.1,17.0,0,0.12,0,0.00,0.3,0.3,292,0.0,0.0,0.98,0.0,250,320,136,Defender,Man City,86.0,1721.6666666666667,0.04995159728944821,0,10,0,992,4,40,36.6,183.0,73.0,111.2,4,0,11,0,0,0,0.7019377980825209
429,358,Rico,R.Lewis,13,43,45,477064.jpg,6,1.3,78,317,2,25,2.2,5.8,0.0,0,0.00,0,0.01,2.0,0.5,220,100.0,,0.0,0.01,319,229,527,Defender,Man City,0,0,0,0,8,0,900,2,29,36.3,129.4,44.0,189.3,2,1,10,0,0,0,0.7019377980825209
430,359,Riyad,Mahrez,13,43,75,103025.jpg,0,0.0,0,683,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,480,0.0,0.0,0.0,0.0,683,683,683,Midfielder,Man City,135.33333333333334,1781.0,0.07598727306756504,5,23,12,1913,6,126,186.5,540.0,524.0,803.1,6,2,22,0,0,0,0.7019377980825209
431,360,James,McAtee,13,43,45,432714.jpg,1,0.2,1,541,3,3,0.0,0.0,0.0,0,0.00,0,0.00,0.3,0.0,524,100.0,,0.0,0.0,531,532,509,Midfielder,Man City,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7019377980825209
432,361,Stefan,Ortega Moreno,13,43,40,88248.jpg,0,0.0,0,358,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.6,209,100.0,,0.0,0.0,347,335,292,Goalkeeper,Man City,0,0,0,0,1,0,270,2,23,11.7,116.8,0.0,0.0,2,0,3,14,0,0,0.7019377980825209
433,362,Cole,Palmer,13,43,50,244851.jpg,1,0.2,10,643,3,1,0.0,0.7,0.0,0,0.00,0,0.02,0.3,0.2,330,100.0,,0.0,0.18,640,290,631,Midfielder,Man City,9.333333333333334,159.66666666666666,0.05845511482254698,0,4,1,358,1,19,31.9,73.0,155.0,88.7,1,1,2,0,0,0,0.7019377980825209
434,363,Máximo,Perrone,13,43,44,482769.jpg,0,0.0,0,494,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,574,0.0,0.0,0.0,0.0,484,473,438,Midfielder,Man City,0,0,0,0,1,0,18,0,1,0.8,1.0,4.0,2.6,0,0,0,0,0,0,0.7019377980825209
435,364,Kalvin,Phillips,13,43,49,155405.jpg,0,0.0,0,606,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,514,100.0,,0.0,0.0,597,597,581,Midfielder,Man City,40.0,1437.6666666666667,0.027822861117551587,0,3,0,291,1,14,12.7,50.0,22.0,54.4,1,1,2,0,0,0,0.7019377980825209
436,365,Rodrigo,Rodrigo,13,43,56,220566.jpg,23,4.1,270,39,3,100,90.6,27.2,66.0,2,0.77,1,0.33,7.7,10.8,36,100.0,,0.26,0.11,23,113,40,Midfielder,Man City,108.66666666666667,2847.3333333333335,0.03816436431749005,2,26,6,2911,11,108,176.9,716.0,493.0,555.9,11,5,34,0,0,0,0.7019377980825209
437,366,Sergio,Sergio Gómez,13,43,40,437468.jpg,0,0.0,0,415,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.8,186,100.0,,0.0,0.0,404,393,353,Defender,Man City,0,0,0,0,6,1,340,1,21,18.7,76.2,30.0,80.5,1,0,2,0,0,0,0.7019377980825209
438,367,Zack,Steffen,13,43,40,164484.jpg,0,0.0,0,379,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,379,100.0,,0.0,0.0,368,356,313,Goalkeeper,Man City,3.0,60.0,0.05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7019377980825209
439,368,John,Stones,13,43,53,97299.jpg,0,0.0,0,652,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,7.1,53,0.0,0.0,0.0,0.0,650,649,640,Defender,Man City,97.0,1631.3333333333333,0.059460563955864326,2,17,2,1844,7,93,69.6,396.0,135.0,164.1,7,2,21,0,0,0,0.7019377980825209
440,369,Kyle,Walker,13,43,51,58621.jpg,14,2.7,270,212,2,71,10.8,30.8,6.0,0,0.04,0,0.52,4.7,9.1,44,100.0,,0.01,0.17,257,101,212,Defender,Man City,81.66666666666667,1884.0,0.04334748761500354,0,20,0,1953,7,69,47.7,236.8,42.0,199.4,7,3,22,0,0,0,0.7019377980825209
441,616,Joško,Gvardiol,13,43,50,477424.jpg,9,1.8,191,273,2,45,18.0,3.0,2.0,0,0.00,0,0.05,3.0,5.7,68,100.0,,0.0,0.02,211,244,269,Defender,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7019377980825209
442,678,Jérémy,Doku,13,43,65,248875.jpg,0,0.0,0,679,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,518,100.0,,0.0,0.0,679,679,679,Midfielder,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7019377980825209
443,209,Mason,Mount,14,1,69,184341.jpg,5,0.7,151,220,3,16,11.0,30.0,2.0,0,0.00,0,0.05,1.7,1.8,137,0.0,0.0,0.0,0.03,254,104,273,Midfielder,Man Utd,132.66666666666666,2296.3333333333335,0.057773261721585124,3,21,4,1644,8,82,117.2,331.4,376.0,463.1,8,4,20,0,0,0,0.7618792766957558
444,370,Alex,Alex Telles,14,1,45,152590.jpg,0,0.0,0,506,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,646,0.0,0.0,0.0,0.0,496,494,463,Defender,Man Utd,30.666666666666668,782.3333333333334,0.0391989774179804,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7618792766957558
445,371,Amad,Amad,14,1,45,493250.jpg,0,0.0,0,570,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,542,0.0,0.0,0.0,0.0,561,561,542,Midfielder,Man Utd,2.6666666666666665,55.0,0.048484848484848485,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7618792766957558
446,372,Antony Matheus,Antony,14,1,69,467169.jpg,6,0.9,225,40,3,24,28.2,95.5,59.0,0,0.64,0,0.62,2.0,1.1,160,100.0,,0.26,0.25,177,15,49,Midfielder,Man Utd,0,0,0,4,21,2,1803,12,82,137.1,322.0,633.0,421.0,12,5,23,0,0,0,0.7618792766957558
447,373,Bruno,B.Fernandes,14,1,85,141746.jpg,16,1.9,270,5,3,61,106.4,145.5,81.0,1,2.00,1,1.69,5.3,22.2,16,100.0,,0.67,0.56,13,5,30,Midfielder,Man Utd,190.33333333333334,3176.0,0.05992863140218304,8,39,9,3317,18,176,359.3,1004.2,982.0,1603.7,18,6,37,0,0,0,0.7618792766957558
448,374,Brandon,B.Williams,14,1,40,232937.jpg,0,0.0,0,404,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,363,0.0,0.0,0.0,0.0,393,382,341,Defender,Man Utd,13.666666666666666,768.6666666666666,0.01777970511708586,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7618792766957558
449,375,Eric,Bailly,14,1,40,197365.jpg,0,0.0,0,385,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,324,100.0,,0.0,0.0,374,362,320,Defender,Man Utd,11.0,377.0,0.029177718832891247,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7618792766957558
450,376,Carlos Henrique,Casemiro,14,1,55,61256.jpg,12,2.2,270,17,3,47,111.4,37.9,88.0,1,1.49,0,0.16,4.0,4.1,84,100.0,,0.5,0.05,9,79,25,Midfielder,Man Utd,0,0,0,4,22,3,2122,10,87,136.3,644.0,299.0,418.8,10,7,24,0,0,0,0.7618792766957558
451,377,Diogo,Dalot,14,1,49,216051.jpg,2,0.4,114,243,2,19,21.4,9.2,2.0,0,0.00,0,0.06,0.7,1.3,150,100.0,,0.0,0.05,201,209,262,Defender,Man Utd,52.0,1316.3333333333333,0.03950367181564953,1,34,2,2152,10,102,118.8,483.8,283.0,421.4,10,6,24,0,0,0,0.7618792766957558
452,379,Christian,Eriksen,14,1,59,80607.jpg,11,1.9,136,79,3,43,54.6,30.2,35.0,1,0.28,0,0.16,3.7,0.5,231,100.0,,0.19,0.11,76,103,80,Midfielder,Man Utd,0,0,0,1,25,9,2046,13,103,134.4,425.4,344.0,575.2,13,3,25,0,0,0,0.7618792766957558
453,380,Álvaro,Fernandez,14,1,40,515501.jpg,0,0.0,0,443,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,270,100.0,,0.0,0.0,433,421,382,Defender,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
454,381,Frederico,Fred,14,1,50,101582.jpg,0,0.0,0,628,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,474,0.0,0.0,0.0,0.0,624,622,609,Midfielder,Man Utd,74.66666666666667,1881.0,0.039695197589934436,2,22,3,1228,4,62,93.4,316.2,225.0,393.7,4,6,12,0,0,0,0.7618792766957558
455,382,Alejandro,Garnacho,14,1,49,493105.jpg,5,1.0,132,143,3,13,7.4,15.9,57.0,0,0.33,0,0.09,1.7,2.0,130,100.0,,0.22,0.06,280,163,52,Midfielder,Man Utd,0,0,0,3,13,2,557,0,39,50.7,157.6,287.0,61.7,0,3,5,0,0,0,0.7618792766957558
456,383,Hannibal,Hannibal,14,1,44,465527.jpg,0,0.0,0,490,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,476,100.0,,0.0,0.0,480,469,434,Midfielder,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
457,384,Tom,Heaton,14,1,40,21205.jpg,0,0.0,0,348,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,403,0.0,0.0,0.0,0.0,338,324,281,Goalkeeper,Man Utd,0.0,0.0,nan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7618792766957558
458,385,Dean,Henderson,14,1,45,172649.jpg,0,0.0,0,510,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,268,100.0,100.0,0.0,0.0,500,498,470,Goalkeeper,Man Utd,42.0,915.0,0.04590163934426229,0,31,0,1620,6,82,47.5,474.4,0.0,0.0,6,2,18,54,2,0,0.7618792766957558
459,386,Victor,Lindelof,14,1,45,184667.jpg,2,0.4,90,216,2,11,18.0,20.8,4.0,0,0.00,0,0.02,0.7,0.2,342,100.0,,0.0,0.02,210,147,221,Defender,Man Utd,75.0,2099.0,0.03573130061934254,0,16,0,1359,6,57,35.6,280.4,19.0,54.7,6,1,14,0,0,0,0.7618792766957558
460,387,Harry,Maguire,14,1,44,95658.jpg,0,0.0,0,461,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.4,253,100.0,75.0,0.0,0.0,451,439,400,Defender,Man Utd,77.33333333333333,2107.3333333333335,0.03669724770642201,0,7,0,762,5,39,26.9,193.0,55.0,20.8,5,4,8,0,0,0,0.7618792766957558
461,388,Kobbie,Mainoo,14,1,45,516895.jpg,0,0.0,0,579,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,588,0.0,0.0,0.0,0.0,570,570,553,Midfielder,Man Utd,0,0,0,0,0,0,10,0,1,1.3,5.8,6.0,0.8,0,0,0,0,0,0,0.7618792766957558
462,389,Tyrell,Malacia,14,1,44,222690.jpg,0,0.0,0,478,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,528,0.0,0.0,0.0,0.0,468,457,421,Defender,Man Utd,0,0,0,0,14,0,1391,7,62,45.3,223.6,79.0,148.8,7,6,14,0,0,0,0.7618792766957558
463,390,Anthony,Martial,14,1,65,148225.jpg,2,0.3,64,225,4,6,5.6,25.5,11.0,0,0.04,0,0.03,0.7,0.3,280,100.0,100.0,0.06,0.04,294,118,175,Attacker,Man Utd,51.666666666666664,884.6666666666666,0.05840241145440844,6,8,3,970,7,66,85.5,305.6,376.0,179.5,7,0,11,0,0,0,0.7618792766957558
464,391,Lisandro,Martinez,14,1,49,221820.jpg,0,0.0,225,159,2,37,36.8,31.5,2.0,0,0.00,0,0.07,0.0,5.6,69,100.0,100.0,0.0,0.03,144,96,263,Defender,Man Utd,0,0,0,1,33,0,2113,9,81,76.7,571.8,82.0,110.4,9,6,24,0,0,0,0.7618792766957558
465,392,Scott,McTominay,14,1,49,195851.jpg,2,0.4,7,277,3,7,10.8,10.4,0.0,0,0.00,0,0.00,0.7,0.1,463,100.0,,0.0,0.0,255,205,590,Midfielder,Man Utd,65.0,1886.3333333333333,0.03445838487365259,1,20,0,1149,4,36,52.2,247.0,156.0,123.2,4,8,10,0,0,0,0.7618792766957558
466,393,Teden,Mengi,14,1,40,244856.jpg,0,0.0,0,409,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,446,100.0,,0.0,0.0,398,387,347,Defender,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
467,394,Facundo,Pellistri,14,1,45,488404.jpg,2,0.4,18,289,3,5,2.2,1.4,13.0,0,0.24,0,0.01,0.7,0.1,388,100.0,,1.2,0.05,320,267,158,Midfielder,Man Utd,0,0,0,0,1,0,60,0,4,1.0,7.4,2.0,1.8,0,0,0,0,0,0,0.7618792766957558
468,395,Raphaël,R.Varane,14,1,51,90152.jpg,15,2.9,225,63,2,65,68.2,7.7,58.0,1,0.58,0,0.04,5.0,6.4,59,75.0,,0.23,0.02,44,215,50,Defender,Man Utd,0,0,0,0,22,0,1912,10,77,58.8,387.0,124.0,74.0,10,1,22,0,0,0,0.7618792766957558
469,396,Marcus,Rashford,14,1,90,176297.jpg,12,1.3,261,34,3,22,37.0,53.9,103.0,0,0.78,2,0.65,4.0,41.3,5,100.0,,0.27,0.22,143,50,15,Midfielder,Man Utd,147.33333333333334,2340.3333333333335,0.06295399515738499,17,39,7,2880,13,205,282.2,892.2,1466.0,462.5,13,2,32,0,0,0,0.7618792766957558
470,397,Jadon,Sancho,14,1,69,209243.jpg,3,0.4,76,236,3,11,9.8,14.8,12.0,0,0.00,0,0.07,1.0,0.8,185,100.0,,0.0,0.08,264,172,172,Midfielder,Man Utd,0,0,0,6,18,3,1683,13,105,143.2,433.8,426.0,571.6,13,0,21,0,0,0,0.7618792766957558
471,398,Luke,Shaw,14,1,54,106760.jpg,6,1.1,180,51,2,48,59.8,85.2,10.0,0,0.00,0,0.51,2.0,14.1,26,0.0,0.0,0.0,0.26,59,19,182,Defender,Man Utd,98.0,2268.3333333333335,0.043203526818515796,1,35,4,2552,12,124,124.2,572.8,118.0,547.7,12,8,30,0,0,0,0.7618792766957558
472,399,Shola,Shoretire,14,1,45,472464.jpg,0,0.0,0,555,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,374,100.0,,0.0,0.0,546,547,526,Attacker,Man Utd,1.0,8.0,0.125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7618792766957558
473,400,Donny,Van de Beek,14,1,49,180184.jpg,0,0.0,0,608,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,497,100.0,,0.0,0.0,600,599,585,Midfielder,Man Utd,23.666666666666668,407.6666666666667,0.0580539656582175,0,3,0,162,0,8,10.5,11.2,54.0,40.2,0,0,2,0,0,0,0.7618792766957558
474,401,Aaron,Wan-Bissaka,14,1,46,214590.jpg,13,2.8,245,60,2,66,70.2,55.4,10.0,0,0.00,1,0.92,4.3,6.1,62,100.0,,0.0,0.34,40,43,178,Defender,Man Utd,84.0,2095.0,0.04009546539379475,0,10,0,1432,8,67,65.5,290.4,143.0,221.9,8,2,16,0,0,0,0.7618792766957558
475,597,André,Onana,14,1,50,202641.jpg,11,2.2,270,108,1,59,101.6,0.0,0.0,0,0.00,0,0.00,3.7,28.3,10,100.0,,0.0,0.0,17,635,624,Goalkeeper,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
476,617,Rasmus,Højlund,14,1,70,497894.jpg,0,0.0,0,681,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.8,187,75.0,0.0,0.0,0.0,681,681,681,Attacker,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
477,632,Omari,Forson,14,1,45,487828.jpg,0,0.0,0,559,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,622,100.0,,0.0,0.0,550,551,531,Midfielder,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
478,669,Radek,Vítek,14,1,40,477733.jpg,0,0.0,0,435,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,621,100.0,,0.0,0.0,425,413,374,Goalkeeper,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
479,685,Daniel,Gore,14,1,45,504598.jpg,0,0.0,0,573,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,685,100.0,,0.0,0.0,564,564,546,Midfielder,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618792766957558
480,204,Lewis,Hall,15,4,45,487838.jpg,0,0.0,0,562,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,305,100.0,,0.0,0.0,553,553,534,Defender,Newcastle,0,0,0,0,11,0,653,1,19,48.8,134.4,127.0,225.8,1,1,8,0,0,0,0.5759995096436744
481,402,Miguel,Almirón,15,4,64,179018.jpg,6,0.9,260,122,3,30,17.6,46.8,26.0,0,0.72,0,0.12,2.0,5.8,65,100.0,,0.25,0.04,215,57,105,Midfielder,Newcastle,104.66666666666667,2206.3333333333335,0.04743919021000151,11,22,4,2487,15,158,193.3,611.8,892.0,426.4,15,2,29,0,0,0,0.5759995096436744
482,403,Elliot,Anderson,15,4,44,215379.jpg,3,0.7,32,238,3,14,14.6,15.0,4.0,0,0.00,0,0.02,1.0,4.4,80,100.0,,0.0,0.06,232,169,218,Midfielder,Newcastle,10.333333333333334,132.66666666666666,0.07788944723618091,0,7,1,395,1,30,41.5,98.8,186.0,129.9,1,0,3,0,0,0,0.5759995096436744
483,404,Harrison,Ashby,15,4,40,441024.jpg,0,0.0,0,418,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,573,0.0,0.0,0.0,0.0,407,396,356,Defender,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
484,405,Sven,Botman,15,4,45,220237.jpg,9,2.0,266,170,2,57,46.0,12.4,8.0,0,0.16,1,0.26,3.0,19.0,21,100.0,,0.05,0.09,97,187,194,Defender,Newcastle,0,0,0,0,30,2,3127,13,129,101.0,583.0,303.0,120.3,13,2,35,0,0,0,0.5759995096436744
485,406,Bruno,Bruno G.,15,4,59,208706.jpg,4,0.7,264,237,3,20,11.4,6.6,17.0,0,0.18,0,0.11,1.3,2.7,108,100.0,,0.06,0.04,252,222,140,Midfielder,Newcastle,0,0,0,4,25,5,2727,12,107,156.6,630.8,286.0,646.1,12,7,32,0,0,0,0.5759995096436744
486,407,Dan,Burn,15,4,45,78916.jpg,5,1.1,270,209,2,36,35.4,3.1,9.0,0,0.16,0,0.03,1.7,3.0,102,100.0,,0.05,0.01,148,243,184,Defender,Newcastle,95.0,2542.3333333333335,0.03736724793496787,1,30,0,3109,14,129,105.3,555.0,265.0,230.4,14,5,35,0,0,0,0.5759995096436744
487,408,Karl,Darlow,15,4,40,59735.jpg,0,0.0,0,353,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,619,0.0,0.0,0.0,0.0,342,329,286,Goalkeeper,Newcastle,33.333333333333336,990.0,0.03367003367003367,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
488,409,Martin,Dubravka,15,4,40,67089.jpg,0,0.0,0,355,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,1.1,159,100.0,,0.0,0.0,344,331,288,Goalkeeper,Newcastle,51.666666666666664,1222.0,0.04228041462084015,0,1,0,156,1,11,5.4,54.0,0.0,0.0,1,0,1,10,0,0,0.5759995096436744
489,410,Ryan,Fraser,15,4,49,90105.jpg,0,0.0,0,600,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,501,100.0,,0.0,0.0,591,591,575,Midfielder,Newcastle,42.666666666666664,896.3333333333334,0.0476013387876534,0,3,0,308,1,11,17.2,26.8,70.0,74.0,1,1,3,0,0,0,0.5759995096436744
490,411,Mark,Gillespie,15,4,40,81441.jpg,0,0.0,0,357,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,456,100.0,,0.0,0.0,346,333,290,Goalkeeper,Newcastle,0.0,0.0,nan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
491,412,Anthony,Gordon,15,4,55,232826.jpg,12,2.2,193,166,3,43,21.8,30.9,20.0,1,0.75,1,0.58,4.0,0.6,210,100.0,,0.35,0.27,199,100,126,Midfielder,Newcastle,57.0,1312.6666666666667,0.043423057389537834,4,18,0,1574,4,68,108.8,311.2,550.0,226.6,4,7,16,0,0,0,0.5759995096436744
