,id,first_name,web_name,team,team_code,now_cost,photo,total_points,value_season,minutes,ict_index_rank,element_type,bps,influence,creativity,threat,goals_scored,expected_goals,assists,expected_assists,form,selected_rank,chance_of_playing_next_round,chance_of_playing_this_round,position,team_name,average_points,average_minutes,avg_points_per_min,goals_scored_last_season,goals_conceded_last_season,assists_last_season,minutes_last_season,clean_sheets_last_season,total_points_last_season,ict_index_last_season,red_cards_last_season,yellow_cards_last_season,starts_last_season,saves_last_season,penalties_saved_last_season,penalties_missed_last_season,average_win_perc_first_10
502,28,Matt,Turner,16,17,40,224068.jpg,4,1.0,180,93,1,33,46.2,0.0,0.0,0,0.00,0,0.00,2.0,28,100,,Goalkeeper,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
503,378,Anthony,Elanga,16,17,50,449434.jpg,5,1.0,31,88,3,20,20.4,20.8,6.0,0,0.03,1,0.61,2.5,171,100,,Midfielder,Nott'm Forest,31.0,593.3333333333334,0.052247191011235955,0,2,1,417,2,23,28.7,2,0,5,0,0,0,0.33724386724386723
504,434,Brandon,B.Aguilera,16,17,45,461682.jpg,0,0.0,0,465,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,622,0,0.0,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
505,435,Harry,Arter,16,17,45,48615.jpg,0,0.0,0,349,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,454,100,,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
506,436,Serge,Aurier,16,17,45,80226.jpg,11,2.4,180,19,2,44,59.4,33.8,16.0,0,0.01,2,0.25,5.5,197,100,,Defender,Nott'm Forest,50.0,1182.6666666666667,0.042277339346110485,1,31,0,1943,6,70,72.5,6,2,22,0,0,0,0.33724386724386723
507,437,Taiwo,Awoniyi,16,17,65,210156.jpg,14,2.2,102,5,4,55,71.8,21.9,58.0,2,0.88,0,0.02,7.0,146,100,100.0,Attacker,Nott'm Forest,0,0,0,10,29,1,1395,5,100,95.6,5,2,17,0,0,0,0.33724386724386723
508,438,Giulian,Biancone,16,17,40,437753.jpg,0,0.0,0,312,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,405,100,,Defender,Nott'm Forest,0,0,0,0,1,0,15,0,2,0.7,0,0,0,0,0,0,0.33724386724386723
509,439,Willy,Boly,16,17,45,90585.jpg,2,0.4,158,17,2,18,30.6,11.0,72.0,0,0.59,0,0.03,1.0,341,100,,Defender,Nott'm Forest,40.666666666666664,1154.3333333333333,0.03522956973722206,0,10,1,684,3,37,21.0,3,2,9,0,0,0,0.33724386724386723
510,440,Josh,Bowler,16,17,45,245830.jpg,0,0.0,0,440,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,656,0,0.0,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
511,441,Steve,Cook,16,17,45,56917.jpg,0,0.0,0,353,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,578,0,0.0,Defender,Nott'm Forest,0,0,0,0,21,0,956,2,20,24.4,2,4,11,0,0,0,0.33724386724386723
512,442,Danilo,Danilo,16,17,55,513046.jpg,4,0.7,160,95,3,22,15.8,24.8,5.0,0,0.09,0,0.08,2.0,390,100,,Midfielder,Nott'm Forest,0,0,0,3,18,2,976,1,48,47.1,1,1,12,0,0,0,0.33724386724386723
513,443,Emmanuel,Dennis,16,17,50,230251.jpg,0,0.0,0,585,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,227,100,,Attacker,Nott'm Forest,0,0,0,2,17,2,709,1,39,55.7,1,3,6,0,0,0,0.33724386724386723
514,444,Mohamed,Dräger,16,17,40,173399.jpg,0,0.0,0,275,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,386,100,,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
515,445,Felipe Augusto,Felipe,16,17,45,116404.jpg,0,0.0,0,374,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,570,0,0.0,Defender,Nott'm Forest,0,0,0,0,32,1,1417,1,25,59.0,1,4,15,0,0,0,0.33724386724386723
516,446,Remo,Freuler,16,17,50,89076.jpg,0,0.0,0,535,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,569,100,,Midfielder,Nott'm Forest,0,0,0,0,47,0,2157,6,54,50.3,6,4,24,0,0,0,0.33724386724386723
517,447,Morgan,Gibbs-White,16,17,60,222531.jpg,4,0.7,180,14,3,20,26.0,83.0,16.0,0,0.13,0,0.60,2.0,115,100,,Midfielder,Nott'm Forest,56.0,1188.3333333333333,0.04712482468443198,5,61,12,3151,8,145,221.8,8,6,36,0,0,0,0.33724386724386723
518,448,Wayne,Hennessey,16,17,40,20066.jpg,0,0.0,0,237,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,280,0,0.0,Goalkeeper,Nott'm Forest,4.0,150.33333333333334,0.026607538802660754,0,5,0,271,0,8,7.8,0,0,3,10,0,0,0.33724386724386723
519,449,Ethan,Horvath,16,17,45,168547.jpg,0,0.0,0,387,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,398,100,,Goalkeeper,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
520,450,Brennan,Johnson,16,17,60,242898.jpg,4,0.7,169,139,3,6,1.6,3.1,23.0,0,0.33,0,0.01,2.0,203,100,,Midfielder,Nott'm Forest,0,0,0,8,54,5,2930,7,122,158.1,7,6,33,0,0,2,0.33724386724386723
521,451,Cheikhou,Kouyaté,16,17,50,55037.jpg,2,0.4,2,213,3,6,4.8,0.2,1.0,0,0.02,0,0.00,1.0,563,100,,Midfielder,Nott'm Forest,64.66666666666667,1987.3333333333333,0.032539416303253944,1,23,0,871,2,35,32.6,2,3,10,0,0,0,0.33724386724386723
522,452,Richie,Laryea,16,17,45,221403.jpg,0,0.0,0,412,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,645,0,0.0,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
523,453,Orel,Mangala,16,17,50,179519.jpg,3,0.6,157,143,3,3,13.0,11.7,0.0,0,0.00,0,0.00,1.5,572,100,,Midfielder,Nott'm Forest,0,0,0,1,24,1,1543,5,50,33.6,5,3,20,0,0,0,0.33724386724386723
524,454,Loïc,Mbe Soh,16,17,40,242885.jpg,0,0.0,0,304,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,416,100,,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
525,455,Scott,McKenna,16,17,45,168281.jpg,3,0.7,180,107,2,20,29.0,1.1,7.0,0,0.19,0,0.01,1.5,426,100,,Defender,Nott'm Forest,0,0,0,0,32,0,1570,5,40,41.8,5,4,19,0,0,0,0.33724386724386723
526,456,Alex,Mighten,16,17,45,244930.jpg,0,0.0,0,438,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,535,100,,Midfielder,Nott'm Forest,0,0,0,0,0,0,7,0,1,0.0,0,0,0,0,0,0,0.33724386724386723
527,457,Moussa,Niakhaté,16,17,45,199170.jpg,1,0.2,1,228,2,5,2.0,0.0,0.0,0,0.00,0,0.00,0.5,549,100,100.0,Defender,Nott'm Forest,0,0,0,0,22,0,1163,2,25,26.0,2,1,14,0,0,0,0.33724386724386723
528,458,Lewis,O'Brien,16,17,50,243345.jpg,0,0.0,0,588,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,604,100,,Midfielder,Nott'm Forest,0,0,0,1,14,0,578,1,22,21.1,1,2,6,0,0,0,0.33724386724386723
529,459,Braian,Ojeda,16,17,45,437476.jpg,0,0.0,0,451,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,655,0,0.0,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
530,460,Jonathan,Panzo,16,17,40,209035.jpg,0,0.0,0,287,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,389,100,,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
531,461,Omar,O.Richards,16,17,45,204822.jpg,0,0.0,0,405,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,506,0,0.0,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
532,462,Gustavo Henrique,G.Scarpa,16,17,45,185253.jpg,0,0.0,0,395,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,478,100,,Midfielder,Nott'm Forest,0,0,0,0,1,0,177,0,5,5.7,0,1,2,0,0,0,0.33724386724386723
533,463,Jonjo,J.Shelvey,16,17,50,50232.jpg,0,0.0,0,525,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,540,100,,Midfielder,Nott'm Forest,51.0,1723.3333333333333,0.029593810444874274,0,11,0,573,1,16,16.3,1,2,6,0,0,0,0.33724386724386723
534,464,Sam,Surridge,16,17,45,217331.jpg,0,0.0,0,409,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,261,0,0.0,Attacker,Nott'm Forest,0,0,0,1,5,0,306,0,26,15.9,0,2,1,0,0,0,0.33724386724386723
535,465,Harry,Toffolo,16,17,45,114241.jpg,0,0.0,0,372,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,491,100,,Defender,Nott'm Forest,0,0,0,0,17,0,933,2,30,31.2,2,2,9,0,0,0,0.33724386724386723
536,466,Hwang,Ui-jo,16,17,45,201440.jpg,0,0.0,0,402,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,147,100,,Attacker,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
537,467,Neco,Williams,16,17,45,215136.jpg,3,0.7,108,81,2,9,26.8,15.9,6.0,0,0.02,0,0.07,1.5,284,100,,Defender,Nott'm Forest,23.0,708.6666666666666,0.032455315145813735,1,41,1,1872,4,54,84.0,4,7,20,0,0,0,0.33724386724386723
538,468,Chris,Wood,16,17,50,60689.jpg,8,1.6,7,73,4,33,33.0,0.5,17.0,1,0.12,0,0.01,4.0,222,100,,Attacker,Nott'm Forest,94.0,2080.6666666666665,0.045177827619352774,3,9,0,807,4,53,39.3,4,0,9,0,0,0,0.33724386724386723
539,469,Joe,Worrall,16,17,45,208912.jpg,3,0.7,179,49,2,28,31.2,21.3,14.0,0,0.10,0,0.31,1.5,447,100,,Defender,Nott'm Forest,0,0,0,1,44,0,2215,5,61,67.5,5,6,21,0,0,0,0.33724386724386723
540,470,Ryan,Yates,16,17,50,204968.jpg,3,0.6,111,182,3,8,13.6,3.6,0.0,0,0.00,0,0.02,1.5,524,100,,Midfielder,Nott'm Forest,0,0,0,0,36,3,1833,5,53,54.5,5,5,21,0,0,0,0.33724386724386723
541,604,Olu,Aina,16,17,45,159506.jpg,0,0.0,71,384,2,9,0.0,0.0,0.0,0,0.02,0,0.00,0.0,372,75,,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
542,636,George,G.Shelvey,16,17,40,450197.jpg,0,0.0,0,320,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,508,100,,Goalkeeper,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
543,637,Josh,Powell,16,17,40,547659.jpg,0,0.0,0,339,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,435,100,,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.33724386724386723
544,27,Auston,Trusty,17,49,40,201410.jpg,0,0.0,0,284,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,165,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
545,471,Anel,Ahmedhodžić,17,49,45,233821.jpg,2,0.4,180,427,2,21,0.0,0.0,0.0,0,0.12,0,0.00,1.0,244,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
546,472,Jordan,Amissah,17,49,40,538206.jpg,0,0.0,0,337,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,262,100,,Goalkeeper,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
547,473,George,Baldock,17,49,40,82691.jpg,2,0.5,90,249,2,6,0.0,0.0,0.0,0,0.00,0,0.02,1.0,26,75,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
548,474,Chris,Basham,17,49,40,40386.jpg,3,0.8,111,241,2,12,0.0,0.0,0.0,0,0.00,0,0.00,1.5,217,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
549,476,Jayden,Bogle,17,49,45,226182.jpg,0,0.0,0,419,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,595,25,25.0,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
550,477,Rhian,Brewster,17,49,50,195473.jpg,0,0.0,0,568,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,480,0,0.0,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
551,478,Ismaila,Coulibaly,17,49,45,476938.jpg,0,0.0,0,471,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,541,25,25.0,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
552,479,Adam,A.Davies,17,49,40,102549.jpg,0,0.0,0,253,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,331,100,,Goalkeeper,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
553,480,John,Egan,17,49,45,108416.jpg,3,0.7,180,367,2,26,0.0,0.0,0.0,0,0.04,0,0.00,1.5,360,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
554,481,John,Fleck,17,49,50,47247.jpg,0,0.0,0,523,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,634,0,0.0,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
555,482,Wes,Foderingham,17,49,45,82143.jpg,5,1.1,180,359,1,37,0.0,0.0,0.0,0,0.00,0,0.00,2.5,264,100,,Goalkeeper,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
556,483,Daniel,Jebbison,17,49,50,523700.jpg,0,0.0,0,609,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,600,50,50.0,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
557,484,Max,Lowe,17,49,45,155197.jpg,3,0.7,124,98,2,11,29.4,11.0,2.0,0,0.00,0,0.01,1.5,448,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
558,485,Oliver,McBurnie,17,49,55,169432.jpg,0,0.0,0,624,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,520,75,75.0,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
559,486,Iliman,Ndiaye,17,49,55,440993.jpg,0,0.0,0,639,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,593,0,0.0,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
560,487,Rhys,Norrington-Davies,17,49,40,443211.jpg,0,0.0,0,317,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,479,0,0.0,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
561,488,Oliver,Norwood,17,49,50,79934.jpg,3,0.6,180,531,3,26,0.0,0.0,0.0,0,0.04,0,0.28,1.5,536,100,100.0,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
562,489,Ben,Osborn,17,49,50,167878.jpg,3,0.6,176,552,3,14,0.0,0.0,0.0,0,0.12,0,0.10,1.5,554,100,,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
563,490,William,Osula,17,49,45,538207.jpg,3,0.7,163,503,4,-2,0.0,0.0,0.0,0,0.29,0,0.06,1.5,136,100,,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
564,576,Jack,Robinson,17,49,45,83427.jpg,3,0.7,169,361,2,23,0.0,0.0,0.0,0,0.04,0,0.03,1.5,446,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
565,587,Anis,Slimane,17,49,50,504198.jpg,0,0.0,10,604,3,-2,0.0,0.0,0.0,0,0.00,0,0.00,0.0,496,75,,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
566,592,Yasser,Larouci,17,49,45,432990.jpg,2,0.4,55,448,2,6,0.0,0.0,0.0,0,0.00,0,0.00,1.0,481,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
567,593,Bénie,T.Bénie,17,49,55,523957.jpg,4,0.7,167,642,4,-1,0.0,0.0,0.0,0,0.27,0,0.11,2.0,453,100,,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
568,638,Vini,Vini Souza,17,49,50,424001.jpg,2,0.4,67,592,3,11,0.0,0.0,0.0,0,0.06,0,0.00,1.0,641,100,100.0,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
569,653,Femi,Seriki,17,49,40,471848.jpg,0,0.0,0,325,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,555,100,,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
570,654,Louie,Marsh,17,49,45,532377.jpg,0,0.0,0,499,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,546,100,,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
571,655,Andre,Brooks,17,49,45,538210.jpg,2,0.4,19,504,3,6,0.0,0.0,0.0,0,0.00,0,0.01,1.0,561,100,,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
572,656,Antwoine,Hackford,17,49,45,487836.jpg,2,0.4,11,478,4,5,0.0,0.0,0.0,0,0.00,0,0.00,1.0,487,100,,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
573,663,Gustavo,Hamer,17,49,50,196100.jpg,6,1.2,90,570,3,24,0.0,0.0,0.0,1,0.02,0,0.12,6.0,527,100,,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3611111111111111
574,666,Tom,T.Davies,17,49,50,173807.jpg,0,0.0,0,557,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,663,100,,Midfielder,Sheffield Utd,26.0,723.6666666666666,0.03592814371257485,0,9,0,524,1,19,19.3,1,3,4,0,0,0,0.3611111111111111
575,491,Brandon,Austin,18,6,40,214572.jpg,0,0.0,0,291,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,312,100,,Goalkeeper,Spurs,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5429075064369182
576,492,Rodrigo,Bentancur,18,6,55,202993.jpg,0,0.0,0,632,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,636,0,0.0,Midfielder,Spurs,0,0,0,5,24,2,1501,6,71,90.7,6,8,17,0,0,0,0.5429075064369182
577,493,Yves,Bissouma,18,6,50,227127.jpg,2,0.4,90,51,3,20,29.4,25.6,8.0,0,0.04,0,0.11,1.0,285,100,,Midfielder,Spurs,56.666666666666664,2073.3333333333335,0.02733118971061093,0,20,0,998,1,27,29.0,1,6,10,0,0,0,0.5429075064369182
578,494,Bryan,Bryan,18,6,50,436234.jpg,0,0.0,0,595,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,651,0,0.0,Midfielder,Spurs,0,0,0,0,1,1,146,1,9,8.5,1,1,2,0,0,0,0.5429075064369182
579,495,Ben,Davies,18,6,45,115556.jpg,0,0.0,0,373,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,198,100,,Defender,Spurs,85.33333333333333,2053.6666666666665,0.04155169615322188,2,33,3,2284,9,99,89.9,9,4,26,0,0,0,0.5429075064369182
580,496,Eric,Dier,18,6,45,93264.jpg,0,0.0,0,365,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,168,100,,Defender,Spurs,101.66666666666667,2802.3333333333335,0.036279291066968006,2,52,1,2816,9,96,100.1,9,3,31,0,0,0,0.5429075064369182
581,497,Emerson,E.Royal,18,6,45,241157.jpg,8,1.8,90,41,2,27,48.6,12.3,11.0,1,0.05,0,0.14,4.0,133,100,,Defender,Spurs,0,0,0,2,27,2,1729,7,86,82.1,7,2,20,0,0,0,0.5429075064369182
582,498,Fraser,Forster,18,6,40,40383.jpg,0,0.0,0,240,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,94,0,0.0,Goalkeeper,Spurs,42.333333333333336,1215.0,0.03484224965706447,0,24,0,1215,3,40,26.9,3,1,13,32,1,0,0.5429075064369182
583,499,Pierre-Emile,Højbjerg,18,6,54,132015.jpg,0,0.0,0,616,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,229,100,,Midfielder,Spurs,112.0,3249.0,0.03447214527546937,4,57,5,3131,10,120,150.0,10,5,35,0,0,0,0.5429075064369182
584,500,Harry,Kane,18,6,125,78830.jpg,0,0.0,0,666,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,150,0,0.0,Attacker,Spurs,232.33333333333334,3240.0,0.07170781893004116,30,62,9,3406,11,263,386.3,11,6,38,0,0,1,0.5429075064369182
585,501,Dejan,Kulusevski,18,6,70,445044.jpg,2,0.3,90,85,3,12,10.0,19.8,19.0,0,0.04,0,0.36,1.0,149,100,,Midfielder,Spurs,0,0,0,2,40,7,2062,8,96,156.0,8,2,23,0,0,0,0.5429075064369182
586,502,Hugo,Lloris,18,6,50,37915.jpg,0,0.0,0,521,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,195,100,,Goalkeeper,Spurs,132.0,3015.0,0.04378109452736319,0,39,0,2205,7,89,54.0,7,0,25,79,0,0,0.5429075064369182
587,503,Giovani,Lo Celso,18,6,49,200826.jpg,0,0.0,0,514,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,414,100,,Midfielder,Spurs,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5429075064369182
588,504,James,Maddison,18,6,76,172780.jpg,9,1.2,90,4,3,31,49.2,82.9,21.0,0,0.07,2,0.94,4.5,27,100,,Midfielder,Spurs,149.66666666666666,2342.0,0.06390549387987475,10,54,9,2479,4,135,259.7,4,10,28,0,0,1,0.5429075064369182
589,505,Tanguy,Ndombele,18,6,45,231372.jpg,0,0.0,0,420,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,230,100,,Midfielder,Spurs,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5429075064369182
590,506,Pedro,Pedro Porro,18,6,49,441164.jpg,0,0.0,0,518,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,134,100,,Defender,Spurs,0,0,0,3,26,3,1132,2,59,90.9,2,0,13,0,0,0,0.5429075064369182
591,507,Ivan,Perišić,18,6,50,45034.jpg,1,0.2,15,142,2,8,8.4,16.3,0.0,0,0.00,0,0.16,0.5,106,100,,Defender,Spurs,0,0,0,1,44,8,2099,6,94,164.2,6,6,23,0,0,0,0.5429075064369182
592,508,Sergio,Reguilón,18,6,45,199249.jpg,0,0.0,0,400,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,325,100,,Defender,Spurs,64.33333333333333,1386.0,0.04641654641654641,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5429075064369182
593,509,Richarlison,Richarlison,18,6,70,212319.jpg,2,0.3,90,69,3,3,8.4,13.5,32.0,0,0.21,0,0.01,1.0,87,100,,Midfielder,Spurs,100.66666666666667,2126.3333333333335,0.047342843705910014,1,18,5,995,3,54,86.3,3,3,12,0,0,0,0.5429075064369182
594,510,Joe,Rodon,18,6,40,214225.jpg,0,0.0,0,290,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,359,0,0.0,Defender,Spurs,10.0,273.0,0.03663003663003663,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5429075064369182
595,511,Cristian,Romero,18,6,45,221632.jpg,7,1.6,13,46,2,15,34.0,0.3,33.0,1,0.51,0,0.01,3.5,166,100,100.0,Defender,Spurs,0,0,0,0,41,2,2363,8,66,77.3,8,9,26,0,0,0,0.5429075064369182
596,512,Davinson,Sánchez,18,6,45,173904.jpg,0,0.0,76,133,2,9,17.0,5.0,4.0,0,0.12,0,0.03,0.0,343,100,,Defender,Spurs,54.666666666666664,1320.0,0.04141414141414141,0,17,0,848,2,28,31.0,2,1,8,0,0,0,0.5429075064369182
597,513,Pape Matar,Sarr,18,6,45,482442.jpg,1,0.2,15,122,3,4,10.8,1.9,17.0,0,0.12,0,0.01,0.5,172,100,,Midfielder,Spurs,0,0,0,0,11,1,211,0,14,8.6,0,1,2,0,0,0,0.5429075064369182
598,514,Ryan,Sessegnon,18,6,45,184349.jpg,0,0.0,0,394,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,639,0,0.0,Defender,Spurs,30.333333333333332,617.0,0.04916261480280929,2,15,1,805,1,35,54.3,1,4,9,0,0,0,0.5429075064369182
599,515,Oliver,Skipp,18,6,50,209042.jpg,1,0.2,74,198,3,8,2.2,5.1,4.0,0,0.00,0,0.01,0.5,333,100,,Midfielder,Spurs,25.666666666666668,945.0,0.027160493827160494,1,28,0,1489,4,43,43.4,4,7,18,0,0,0,0.5429075064369182
600,516,Son,Son,18,6,90,85971.jpg,2,0.2,74,108,3,5,0.0,6.8,31.0,0,0.08,0,0.05,1.0,65,100,,Midfielder,Spurs,212.66666666666666,3004.6666666666665,0.07077878855114267,10,55,6,2886,9,152,250.2,9,2,33,0,0,0,0.5429075064369182
601,517,Djed,Spence,18,6,40,232859.jpg,0,0.0,0,298,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,214,100,,Defender,Spurs,0,0,0,0,0,0,5,0,4,2.2,0,0,0,0,0,0,0.5429075064369182
602,518,Japhet,Tanganga,18,6,40,199584.jpg,0,0.0,0,281,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,180,100,,Defender,Spurs,15.666666666666666,455.6666666666667,0.03438185808339429,0,5,0,145,0,4,3.3,0,0,2,0,0,0,0.5429075064369182
